,Date,HomeTeam,AwayTeam,PredHomeGoals,PredAwayGoals,RealHomeGoals,RealAwayGoals,ErrorHomeGoals,ErrorAwayGoals
91,05/11/2021,Boavista,Famalicao,1,1,2,5,1,4
92,06/11/2021,Vizela,Estoril,1,1,1,1,0,0
93,06/11/2021,Portimonense,Belenenses,0,1,2,0,2,-1
94,06/11/2021,Guimaraes,Moreirense,1,0,2,1,1,1
95,07/11/2021,Tondela,Maritimo,1,0,4,2,3,2
96,07/11/2021,Santa Clara,Porto,0,2,0,3,0,1
97,07/11/2021,Pacos Ferreira,Sp Lisbon,0,1,0,2,0,1
98,07/11/2021,Benfica,Sp Braga,1,1,6,1,5,0
99,26/11/2021,Moreirense,Gil Vicente,1,0,2,2,1,2
100,27/11/2021,Famalicao,Portimonense,3,0,0,3,-3,3
101,27/11/2021,Arouca,Boavista,4,2,2,1,-2,-1
102,27/11/2021,Belenenses,Benfica,0,3,0,7,0,4
103,28/11/2021,Maritimo,Pacos Ferreira,3,2,2,0,-1,-2
104,28/11/2021,Sp Lisbon,Tondela,3,1,2,0,-1,-1
105,28/11/2021,Porto,Guimaraes,5,1,2,1,-3,0
106,29/11/2021,Estoril,Santa Clara,3,1,2,2,-1,1
107,30/11/2021,Sp Braga,Vizela,3,2,4,1,1,-1
108,03/12/2021,Portimonense,Porto,2,0,0,3,-2,3
109,03/12/2021,Benfica,Sp Lisbon,1,1,1,3,0,2
110,04/12/2021,Boavista,Maritimo,2,0,1,1,-1,1
111,04/12/2021,Pacos Ferreira,Guimaraes,0,1,1,2,1,1
112,05/12/2021,Santa Clara,Arouca,1,2,2,1,1,-1
113,05/12/2021,Gil Vicente,Famalicao,5,2,4,0,-1,-2
114,05/12/2021,Sp Braga,Estoril,4,1,2,0,-2,-1
115,10/12/2021,Pacos Ferreira,Gil Vicente,0,0,0,1,0,1
116,11/12/2021,Maritimo,Santa Clara,5,1,4,1,-1,0
117,11/12/2021,Guimaraes,Tondela,3,2,5,2,2,0
118,11/12/2021,Sp Lisbon,Boavista,4,0,2,0,-2,0
119,12/12/2021,Belenenses,Estoril,0,3,0,1,0,-2
120,12/12/2021,Moreirense,Portimonense,2,0,0,1,-2,1
121,12/12/2021,Famalicao,Benfica,1,7,1,4,0,-3
122,12/12/2021,Porto,Sp Braga,5,0,1,0,-4,0
123,13/12/2021,Arouca,Vizela,2,1,1,4,-1,3
124,17/12/2021,Santa Clara,Guimaraes,1,5,1,0,0,-5
125,17/12/2021,Estoril,Famalicao,3,1,2,2,-1,1
126,18/12/2021,Portimonense,Arouca,2,0,1,1,-1,1
127,18/12/2021,Tondela,Pacos Ferreira,1,1,0,1,-1,0
128,18/12/2021,Gil Vicente,Sp Lisbon,1,1,0,3,-1,2
129,19/12/2021,Benfica,Maritimo,5,0,7,1,2,1
130,19/12/2021,Boavista,Moreirense,1,1,1,0,0,-1
131,19/12/2021,Vizela,Porto,0,1,0,4,0,3
132,19/12/2021,Sp Braga,Belenenses,4,0,1,0,-3,0
133,28/12/2021,Tondela,Gil Vicente,1,0,0,3,-1,3
134,28/12/2021,Maritimo,Vizela,6,2,2,0,-4,-2
135,28/12/2021,Moreirense,Estoril,1,1,1,0,0,-1
136,29/12/2021,Guimaraes,Boavista,2,0,1,1,-1,1
137,29/12/2021,Sp Lisbon,Portimonense,2,0,3,2,1,2
138,30/12/2021,Pacos Ferreira,Santa Clara,0,1,2,1,2,0
139,30/12/2021,Arouca,Sp Braga,1,1,0,6,-1,5
140,30/12/2021,Porto,Benfica,5,1,3,1,-2,0
141,02/01/2022,Vizela,Belenenses,2,0,2,0,0,0
142,03/01/2022,Tondela,Moreirense,0,1,2,1,2,0
143,07/01/2022,Santa Clara,Sp Lisbon,0,3,3,2,3,-1
144,08/01/2022,Vizela,Moreirense,2,0,0,1,-2,1
145,08/01/2022,Estoril,Porto,0,2,2,3,2,1
146,08/01/2022,Boavista,Tondela,2,2,1,1,-1,-1
147,09/01/2022,Portimonense,Maritimo,4,0,1,2,-3,2
148,09/01/2022,Benfica,Pacos Ferreira,4,2,2,0,-2,-2
149,09/01/2022,Sp Braga,Famalicao,6,0,2,2,-4,2
150,09/01/2022,Belenenses,Arouca,0,1,2,1,2,0
151,10/01/2022,Gil Vicente,Guimaraes,4,1,3,2,-1,1
152,13/01/2022,Famalicao,Belenenses,3,1,1,0,-2,-1
153,15/01/2022,Boavista,Gil Vicente,1,0,1,1,0,1
154,15/01/2022,Benfica,Moreirense,3,0,1,1,-2,1
155,15/01/2022,Sp Braga,Maritimo,3,0,0,1,-3,1
156,16/01/2022,Santa Clara,Tondela,3,2,2,2,-1,0
157,16/01/2022,Vizela,Sp Lisbon,2,3,0,2,-2,-1
158,16/01/2022,Famalicao,Pacos Ferreira,1,1,0,0,-1,-1
159,16/01/2022,Belenenses,Porto,0,2,1,4,1,2
160,17/01/2022,Portimonense,Guimaraes,2,2,1,1,-1,-1
161,21/01/2022,Arouca,Benfica,1,2,0,2,-1,0
162,21/01/2022,Pacos Ferreira,Boavista,0,0,1,1,1,1
163,22/01/2022,Moreirense,Santa Clara,2,1,0,2,-2,1
164,22/01/2022,Tondela,Vizela,1,1,2,3,1,2
165,22/01/2022,Sp Lisbon,Sp Braga,2,1,1,2,-1,1
166,23/01/2022,Guimaraes,Estoril,1,1,3,1,2,0
167,23/01/2022,Maritimo,Belenenses,8,0,1,1,-7,1
168,23/01/2022,Gil Vicente,Portimonense,5,0,1,0,-4,0
169,23/01/2022,Porto,Famalicao,4,0,3,1,-1,1
170,27/01/2022,Estoril,Arouca,1,1,1,2,0,1
171,30/01/2022,Portimonense,Tondela,2,2,1,2,-1,0
172,30/01/2022,Vizela,Guimaraes,1,2,3,2,2,0
173,30/01/2022,Sp Braga,Moreirense,2,0,2,0,0,0
174,30/01/2022,Porto,Maritimo,4,0,2,1,-2,1
175,31/01/2022,Estoril,Pacos Ferreira,1,1,0,0,-1,-1
176,31/01/2022,Famalicao,Arouca,1,1,0,0,-1,-1
177,01/02/2022,Santa Clara,Boavista,2,0,2,1,0,1
178,02/02/2022,Benfica,Gil Vicente,2,0,1,2,-1,2
179,02/02/2022,Belenenses,Sp Lisbon,1,2,1,4,0,2
180,05/02/2022,Maritimo,Estoril,3,0,0,0,-3,0
181,05/02/2022,Pacos Ferreira,Portimonense,0,0,1,1,1,1
182,05/02/2022,Guimaraes,Sp Braga,1,2,2,1,1,-1
183,06/02/2022,Boavista,Vizela,1,1,2,2,1,1
184,06/02/2022,Gil Vicente,Santa Clara,3,1,2,2,-1,1
185,06/02/2022,Arouca,Porto,1,2,0,2,-1,0
186,06/02/2022,Sp Lisbon,Famalicao,2,0,2,0,0,0
187,07/02/2022,Tondela,Benfica,1,3,1,3,0,0
188,07/02/2022,Moreirense,Belenenses,1,1,4,1,3,0
189,11/02/2022,Porto,Sp Lisbon,3,1,2,2,-1,1
190,12/02/2022,Sp Braga,Pacos Ferreira,1,0,2,1,1,1
191,12/02/2022,Benfica,Santa Clara,3,2,2,1,-1,-1
192,12/02/2022,Portimonense,Boavista,2,1,1,1,-1,0
193,12/02/2022,Estoril,Tondela,3,2,1,0,-2,-2
194,13/02/2022,Famalicao,Moreirense,0,1,5,0,5,-1
195,13/02/2022,Belenenses,Guimaraes,1,5,1,0,0,-5
196,13/02/2022,Vizela,Gil Vicente,1,0,0,1,-1,1
197,14/02/2022,Arouca,Maritimo,1,0,0,3,-1,3
198,18/02/2022,Boavista,Benfica,1,2,2,2,1,0
199,19/02/2022,Gil Vicente,Belenenses,4,0,2,0,-2,0
200,19/02/2022,Pacos Ferreira,Vizela,0,1,2,1,2,0
201,19/02/2022,Guimaraes,Arouca,1,1,1,3,0,2
202,20/02/2022,Maritimo,Famalicao,2,0,0,1,-2,1
203,20/02/2022,Sp Lisbon,Estoril,3,1,3,0,0,-1
204,20/02/2022,Moreirense,Porto,1,3,0,1,-1,-2
205,20/02/2022,Tondela,Sp Braga,0,2,0,1,0,-1
206,21/02/2022,Santa Clara,Portimonense,2,0,1,1,-1,1
207,25/02/2022,Belenenses,Pacos Ferreira,0,2,0,2,0,0
208,26/02/2022,Famalicao,Tondela,3,0,2,1,-1,1
209,26/02/2022,Maritimo,Sp Lisbon,1,1,1,1,0,0
210,26/02/2022,Arouca,Moreirense,2,0,1,1,-1,1
211,27/02/2022,Vizela,Portimonense,1,0,1,1,0,1
212,27/02/2022,Benfica,Guimaraes,4,1,3,0,-1,-1
213,27/02/2022,Estoril,Boavista,2,1,2,3,0,2
214,27/02/2022,Porto,Gil Vicente,1,0,1,1,0,1
215,28/02/2022,Sp Braga,Santa Clara,2,1,0,0,-2,-1
216,04/03/2022,Gil Vicente,Estoril,3,0,0,0,-3,0
217,05/03/2022,Boavista,Sp Braga,1,1,1,1,0,0
218,05/03/2022,Portimonense,Benfica,1,1,1,2,0,1
219,05/03/2022,Sp Lisbon,Arouca,2,0,2,0,0,0
220,06/03/2022,Moreirense,Maritimo,0,0,0,1,0,1
221,06/03/2022,Pacos Ferreira,Porto,0,0,2,4,2,4
222,06/03/2022,Guimaraes,Famalicao,0,3,2,1,2,-2
223,06/03/2022,Santa Clara,Vizela,1,0,3,1,2,1
224,07/03/2022,Tondela,Belenenses,1,0,1,1,0,1
225,11/03/2022,Benfica,Vizela,3,0,1,1,-2,1
226,12/03/2022,Estoril,Portimonense,1,0,2,0,1,0
227,12/03/2022,Famalicao,Santa Clara,1,1,0,0,-1,-1
228,12/03/2022,Arouca,Pacos Ferreira,2,2,0,1,-2,-1
229,12/03/2022,Belenenses,Boavista,1,2,0,0,-1,-2
230,13/03/2022,Maritimo,Guimaraes,3,0,0,1,-3,1
231,13/03/2022,Porto,Tondela,5,1,4,0,-1,-1
232,13/03/2022,Sp Braga,Gil Vicente,0,0,0,1,0,1
233,14/03/2022,Moreirense,Sp Lisbon,0,3,0,2,0,-1
234,18/03/2022,Vizela,Famalicao,0,1,1,1,1,0
235,19/03/2022,Tondela,Arouca,0,1,2,2,2,1
236,19/03/2022,Santa Clara,Belenenses,1,0,0,0,-1,0
237,19/03/2022,Guimaraes,Sp Lisbon,0,1,1,3,1,2
238,20/03/2022,Gil Vicente,Maritimo,1,0,1,1,0,1
239,20/03/2022,Pacos Ferreira,Moreirense,1,0,2,1,1,1
240,20/03/2022,Benfica,Estoril,2,0,2,1,0,1
241,20/03/2022,Portimonense,Sp Braga,1,1,1,2,0,1
242,20/03/2022,Boavista,Porto,1,1,0,1,-1,0
243,01/04/2022,Sp Braga,Benfica,1,1,3,2,2,1
244,02/04/2022,Belenenses,Portimonense,0,0,2,0,2,0
245,02/04/2022,Arouca,Gil Vicente,0,0,2,1,2,1
246,02/04/2022,Estoril,Vizela,1,1,1,2,0,1
247,02/04/2022,Famalicao,Boavista,1,0,1,2,0,2
248,03/04/2022,Maritimo,Tondela,3,1,1,3,-2,2
249,03/04/2022,Moreirense,Guimaraes,1,2,0,1,-1,-1
250,03/04/2022,Sp Lisbon,Pacos Ferreira,3,1,2,0,-1,-1
251,04/04/2022,Porto,Santa Clara,1,0,3,0,2,0
252,08/04/2022,Gil Vicente,Moreirense,3,0,1,2,-2,2
253,09/04/2022,Pacos Ferreira,Maritimo,1,0,2,0,1,0
254,09/04/2022,Benfica,Belenenses,1,1,3,1,2,0
255,09/04/2022,Boavista,Arouca,2,0,1,0,-1,0
256,09/04/2022,Tondela,Sp Lisbon,0,3,1,3,1,0
257,10/04/2022,Portimonense,Famalicao,1,1,1,0,0,-1
258,10/04/2022,Santa Clara,Estoril,0,1,2,0,2,-1
259,10/04/2022,Guimaraes,Porto,0,1,0,1,0,0
260,10/04/2022,Vizela,Sp Braga,1,2,0,1,-1,-1
261,15/04/2022,Arouca,Santa Clara,1,1,1,1,0,0
262,15/04/2022,Famalicao,Gil Vicente,1,0,2,2,1,2
263,15/04/2022,Guimaraes,Pacos Ferreira,1,2,4,0,3,-2
264,16/04/2022,Moreirense,Tondela,2,2,2,0,0,-2
265,16/04/2022,Belenenses,Vizela,1,1,1,0,0,-1
266,16/04/2022,Maritimo,Boavista,0,1,4,0,4,-1
267,16/04/2022,Porto,Portimonense,5,0,7,0,2,0
268,17/04/2022,Sp Lisbon,Benfica,3,1,0,2,-3,1
269,18/04/2022,Estoril,Sp Braga,1,1,0,0,-1,-1
270,22/04/2022,Vizela,Arouca,2,1,2,1,0,0
271,23/04/2022,Portimonense,Moreirense,0,2,1,0,1,-2
272,23/04/2022,Benfica,Famalicao,4,0,0,0,-4,0
273,23/04/2022,Santa Clara,Maritimo,1,0,2,2,1,2
274,23/04/2022,Gil Vicente,Pacos Ferreira,4,2,1,1,-3,-1
275,24/04/2022,Estoril,Belenenses,1,1,2,2,1,1
276,24/04/2022,Tondela,Guimaraes,0,3,1,1,1,-2
277,25/04/2022,Sp Braga,Porto,0,1,1,0,1,-1
278,25/04/2022,Boavista,Sp Lisbon,1,2,0,3,-1,1
279,29/04/2022,Famalicao,Estoril,1,0,3,1,2,1
280,30/04/2022,Arouca,Portimonense,2,0,1,0,-1,0
281,30/04/2022,Maritimo,Benfica,3,1,0,1,-3,0
282,30/04/2022,Porto,Vizela,5,0,4,2,-1,2
283,30/04/2022,Belenenses,Sp Braga,0,1,0,1,0,0
284,01/05/2022,Guimaraes,Santa Clara,2,1,1,1,-1,0
285,01/05/2022,Moreirense,Boavista,2,0,1,2,-1,2
286,01/05/2022,Sp Lisbon,Gil Vicente,3,0,4,1,1,1
287,02/05/2022,Pacos Ferreira,Tondela,0,2,1,1,1,-1
288,06/05/2022,Boavista,Guimaraes,1,2,1,1,0,-1
289,07/05/2022,Estoril,Moreirense,1,0,1,0,0,0
290,07/05/2022,Benfica,Porto,1,0,0,1,-1,1
291,07/05/2022,Portimonense,Sp Lisbon,0,4,2,3,2,-1
292,08/05/2022,Gil Vicente,Tondela,3,2,3,0,0,-2
293,08/05/2022,Vizela,Maritimo,1,0,1,1,0,1
294,08/05/2022,Sp Braga,Arouca,1,0,1,0,0,0
295,08/05/2022,Santa Clara,Pacos Ferreira,1,1,2,0,1,-1
296,09/05/2022,Belenenses,Famalicao,0,1,2,3,2,2
297,13/05/2022,Pacos Ferreira,Benfica,0,1,0,2,0,1
298,14/05/2022,Arouca,Belenenses,2,2,0,0,-2,-2
299,14/05/2022,Moreirense,Vizela,0,1,4,1,4,0
300,14/05/2022,Tondela,Boavista,0,1,2,2,2,1
301,14/05/2022,Maritimo,Portimonense,5,0,0,1,-5,1
302,14/05/2022,Porto,Estoril,5,0,2,0,-3,0
303,14/05/2022,Sp Lisbon,Santa Clara,2,2,4,0,2,-2
304,15/05/2022,Famalicao,Sp Braga,0,1,3,2,3,1
305,15/05/2022,Guimaraes,Gil Vicente,1,0,5,0,4,0
