,Date,HomeTeam,AwayTeam,PredHomeGoals,PredAwayGoals,RealHomeGoals,RealAwayGoals,ErrorHomeGoals,ErrorAwayGoals
28,17/10/2020,Sp Braga,Nacional,1,1,2,1,1,0
29,17/10/2020,Sp Lisbon,Porto,0,1,2,2,2,1
30,18/10/2020,Belenenses,Moreirense,0,1,0,0,0,-1
31,18/10/2020,Pacos Ferreira,Santa Clara,0,1,2,1,2,0
32,18/10/2020,Farense,Famalicao,1,1,3,3,2,2
33,18/10/2020,Rio Ave,Benfica,1,1,0,3,-1,2
34,19/10/2020,Boavista,Guimaraes,0,1,0,1,0,0
35,23/10/2020,Tondela,Portimonense,0,0,1,0,1,0
36,24/10/2020,Nacional,Pacos Ferreira,1,0,1,1,0,1
37,24/10/2020,Santa Clara,Sp Lisbon,0,1,1,2,1,1
38,24/10/2020,Porto,Gil Vicente,2,0,1,0,-1,0
39,25/10/2020,Farense,Rio Ave,1,1,0,1,-1,0
40,25/10/2020,Moreirense,Maritimo,1,0,2,1,1,1
41,25/10/2020,Famalicao,Boavista,1,1,2,2,1,1
42,25/10/2020,Guimaraes,Sp Braga,1,1,0,1,-1,0
43,26/10/2020,Benfica,Belenenses,2,0,2,0,0,0
44,28/10/2020,Sp Lisbon,Gil Vicente,1,0,3,1,2,1
45,30/10/2020,Pacos Ferreira,Porto,0,2,3,2,3,0
46,31/10/2020,Belenenses,Farense,0,1,1,1,1,0
47,31/10/2020,Rio Ave,Moreirense,1,0,2,0,1,0
48,31/10/2020,Maritimo,Nacional,1,1,0,0,-1,-1
49,01/11/2020,Portimonense,Santa Clara,1,1,1,2,0,1
50,01/11/2020,Gil Vicente,Guimaraes,1,1,1,2,0,1
51,01/11/2020,Sp Lisbon,Tondela,1,0,4,0,3,0
52,02/11/2020,Sp Braga,Famalicao,2,1,1,0,-1,-1
53,02/11/2020,Boavista,Benfica,0,2,3,0,3,-2
54,06/11/2020,Belenenses,Rio Ave,0,1,0,0,0,-1
55,07/11/2020,Tondela,Santa Clara,0,1,2,0,2,-1
56,07/11/2020,Famalicao,Maritimo,1,1,2,1,1,0
57,07/11/2020,Guimaraes,Sp Lisbon,1,1,0,4,-1,3
58,08/11/2020,Farense,Boavista,1,0,3,1,2,1
59,08/11/2020,Nacional,Gil Vicente,1,0,2,1,1,1
60,08/11/2020,Porto,Portimonense,3,0,3,1,0,1
61,08/11/2020,Benfica,Sp Braga,1,1,2,3,1,2
62,27/11/2020,Pacos Ferreira,Famalicao,1,1,2,0,1,-1
63,27/11/2020,Tondela,Guimaraes,0,1,0,2,0,1
64,28/11/2020,Santa Clara,Porto,0,1,0,1,0,0
65,28/11/2020,Sp Lisbon,Moreirense,1,0,2,1,1,1
66,29/11/2020,Gil Vicente,Rio Ave,1,1,2,0,1,-1
67,29/11/2020,Portimonense,Nacional,1,1,1,0,0,-1
68,29/11/2020,Boavista,Belenenses,1,0,0,0,-1,0
69,29/11/2020,Sp Braga,Farense,1,1,1,0,0,-1
70,30/11/2020,Maritimo,Benfica,1,2,1,2,0,0
71,01/12/2020,Moreirense,Pacos Ferreira,1,1,0,1,-1,0
72,05/12/2020,Guimaraes,Portimonense,1,0,1,0,0,0
73,05/12/2020,Moreirense,Gil Vicente,1,1,1,1,0,0
74,05/12/2020,Famalicao,Sp Lisbon,1,2,2,2,1,0
75,05/12/2020,Porto,Tondela,3,0,4,3,1,3
76,06/12/2020,Nacional,Santa Clara,1,0,1,3,0,3
77,06/12/2020,Rio Ave,Boavista,1,0,0,0,-1,0
78,06/12/2020,Belenenses,Sp Braga,0,1,2,1,2,0
79,06/12/2020,Benfica,Pacos Ferreira,2,0,2,1,0,1
80,07/12/2020,Farense,Maritimo,1,1,2,1,1,0
81,18/12/2020,Portimonense,Famalicao,1,1,0,0,-1,-1
82,19/12/2020,Maritimo,Belenenses,1,0,1,0,0,0
83,19/12/2020,Tondela,Moreirense,0,1,0,0,0,-1
84,19/12/2020,Sp Lisbon,Farense,1,0,1,0,0,0
85,20/12/2020,Pacos Ferreira,Boavista,0,1,1,1,1,0
86,20/12/2020,Gil Vicente,Benfica,1,2,0,2,-1,0
87,20/12/2020,Porto,Nacional,3,0,2,0,-1,0
88,21/12/2020,Santa Clara,Guimaraes,0,1,0,4,0,3
89,22/12/2020,Sp Braga,Rio Ave,1,0,3,0,2,0
90,27/12/2020,Famalicao,Gil Vicente,1,1,0,1,-1,0
91,27/12/2020,Nacional,Tondela,1,0,2,0,1,0
92,27/12/2020,Farense,Pacos Ferreira,1,1,1,1,0,0
93,27/12/2020,Belenenses,Sp Lisbon,0,1,1,2,1,1
94,28/12/2020,Rio Ave,Maritimo,1,0,1,3,0,3
95,28/12/2020,Boavista,Sp Braga,0,1,1,4,1,3
96,29/12/2020,Benfica,Portimonense,2,0,2,1,0,1
97,29/12/2020,Moreirense,Santa Clara,1,1,1,0,0,-1
98,29/12/2020,Guimaraes,Porto,1,1,2,3,1,2
99,02/01/2021,Sp Lisbon,Sp Braga,1,1,2,0,1,-1
100,03/01/2021,Tondela,Famalicao,0,1,1,0,1,-1
101,03/01/2021,Maritimo,Boavista,1,0,0,0,-1,0
102,03/01/2021,Pacos Ferreira,Rio Ave,0,1,2,0,2,-1
103,03/01/2021,Porto,Moreirense,2,0,3,0,1,0
104,04/01/2021,Santa Clara,Benfica,0,2,1,1,1,-1
105,04/01/2021,Gil Vicente,Belenenses,1,0,0,0,-1,0
106,04/01/2021,Portimonense,Farense,1,1,2,0,1,-1
107,07/01/2021,Sp Braga,Maritimo,2,0,2,1,0,1
108,08/01/2021,Nacional,Sp Lisbon,1,1,0,2,-1,1
109,08/01/2021,Benfica,Tondela,2,0,2,0,0,0
110,08/01/2021,Rio Ave,Portimonense,1,0,3,0,2,0
111,08/01/2021,Famalicao,Porto,1,2,1,4,0,2
112,09/01/2021,Moreirense,Guimaraes,1,1,2,2,1,1
113,09/01/2021,Boavista,Santa Clara,1,1,1,1,0,0
114,10/01/2021,Farense,Gil Vicente,1,1,3,1,2,0
115,10/01/2021,Belenenses,Pacos Ferreira,0,1,0,2,0,1
116,15/01/2021,Sp Lisbon,Rio Ave,1,0,1,1,0,1
117,15/01/2021,Porto,Benfica,2,1,1,1,-1,0
118,16/01/2021,Pacos Ferreira,Sp Braga,0,1,2,0,2,-1
119,16/01/2021,Tondela,Boavista,0,1,3,1,3,0
120,17/01/2021,Nacional,Moreirense,1,1,0,1,-1,0
121,17/01/2021,Santa Clara,Famalicao,1,1,1,2,0,1
122,17/01/2021,Gil Vicente,Maritimo,1,1,0,1,-1,0
123,18/01/2021,Portimonense,Belenenses,1,0,1,0,0,0
124,21/01/2021,Guimaraes,Nacional,1,0,3,1,2,1
125,24/01/2021,Maritimo,Pacos Ferreira,1,1,0,3,-1,2
126,24/01/2021,Moreirense,Portimonense,1,0,2,2,1,2
127,24/01/2021,Famalicao,Guimaraes,1,1,0,1,-1,0
128,25/01/2021,Belenenses,Tondela,0,1,2,0,2,-1
129,25/01/2021,Rio Ave,Santa Clara,1,0,1,2,0,2
130,25/01/2021,Benfica,Nacional,2,0,1,1,-1,1
131,25/01/2021,Farense,Porto,1,2,0,1,-1,-1
132,26/01/2021,Sp Braga,Gil Vicente,1,0,1,0,0,0
133,26/01/2021,Boavista,Sp Lisbon,0,1,0,2,0,1
134,30/01/2021,Nacional,Famalicao,1,1,2,1,1,0
135,30/01/2021,Tondela,Farense,0,1,2,0,2,-1
136,30/01/2021,Portimonense,Boavista,1,0,1,2,0,2
137,31/01/2021,Guimaraes,Maritimo,1,0,1,0,0,0
138,01/02/2021,Santa Clara,Belenenses,1,0,2,0,1,0
139,01/02/2021,Porto,Rio Ave,3,0,2,0,-1,0
140,01/02/2021,Moreirense,Sp Braga,1,1,0,4,-1,3
141,01/02/2021,Sp Lisbon,Benfica,1,1,1,0,0,-1
142,02/02/2021,Gil Vicente,Pacos Ferreira,1,1,1,2,0,1
143,04/02/2021,Farense,Santa Clara,1,1,1,1,0,0
144,04/02/2021,Belenenses,Porto,0,2,0,0,0,-2
145,04/02/2021,Sp Braga,Portimonense,2,0,2,1,0,1
146,04/02/2021,Famalicao,Moreirense,1,1,0,2,-1,1
147,05/02/2021,Rio Ave,Nacional,1,1,0,0,-1,-1
148,05/02/2021,Benfica,Guimaraes,1,1,0,0,-1,-1
149,05/02/2021,Maritimo,Sp Lisbon,1,1,0,2,-1,1
150,05/02/2021,Boavista,Gil Vicente,1,1,1,2,0,1
151,05/02/2021,Pacos Ferreira,Tondela,1,1,2,1,1,0
152,07/02/2021,Sp Braga,Porto,1,1,2,2,1,1
153,08/02/2021,Farense,Moreirense,1,1,1,2,0,1
154,08/02/2021,Benfica,Famalicao,2,0,2,0,0,0
155,08/02/2021,Maritimo,Santa Clara,1,1,1,2,0,1
156,08/02/2021,Belenenses,Guimaraes,0,1,1,1,1,0
157,09/02/2021,Pacos Ferreira,Portimonense,1,0,0,0,-1,0
158,09/02/2021,Rio Ave,Tondela,1,0,2,1,1,1
159,09/02/2021,Boavista,Nacional,1,1,0,1,-1,0
160,09/02/2021,Gil Vicente,Sp Lisbon,1,1,1,2,0,1
161,12/02/2021,Famalicao,Belenenses,1,1,0,0,-1,-1
162,13/02/2021,Nacional,Farense,1,1,2,3,1,2
163,13/02/2021,Guimaraes,Rio Ave,1,0,1,3,0,3
164,13/02/2021,Porto,Boavista,3,0,2,2,-1,2
165,14/02/2021,Portimonense,Gil Vicente,1,1,4,1,3,0
166,14/02/2021,Santa Clara,Sp Braga,1,1,0,1,-1,0
167,14/02/2021,Moreirense,Benfica,0,1,1,1,1,0
168,15/02/2021,Sp Lisbon,Pacos Ferreira,1,0,2,0,1,0
169,16/02/2021,Tondela,Maritimo,0,1,2,1,2,0
170,17/02/2021,Guimaraes,Farense,1,1,2,2,1,1
171,19/02/2021,Boavista,Moreirense,1,1,1,0,0,-1
172,20/02/2021,Belenenses,Nacional,0,1,2,1,2,0
173,20/02/2021,Gil Vicente,Santa Clara,1,1,1,0,0,-1
174,20/02/2021,Sp Lisbon,Portimonense,1,0,2,0,1,0
175,21/02/2021,Pacos Ferreira,Guimaraes,1,1,2,1,1,0
176,21/02/2021,Rio Ave,Famalicao,1,1,0,1,-1,0
177,21/02/2021,Sp Braga,Tondela,2,1,4,2,2,1
178,21/02/2021,Farense,Benfica,1,2,0,0,-1,-2
179,22/02/2021,Maritimo,Porto,1,2,1,2,0,0
180,26/02/2021,Guimaraes,Boavista,1,0,2,1,1,1
181,27/02/2021,Famalicao,Farense,1,1,0,0,-1,-1
182,27/02/2021,Santa Clara,Pacos Ferreira,1,1,3,0,2,-1
183,27/02/2021,Porto,Sp Lisbon,1,1,0,0,-1,-1
184,28/02/2021,Portimonense,Maritimo,1,1,0,0,-1,-1
185,28/02/2021,Tondela,Gil Vicente,1,1,1,0,0,-1
186,28/02/2021,Nacional,Sp Braga,1,2,1,2,0,0
187,01/03/2021,Benfica,Rio Ave,1,0,2,0,1,0
188,01/03/2021,Moreirense,Belenenses,1,0,2,2,1,2
189,05/03/2021,Pacos Ferreira,Nacional,1,1,2,1,1,0
190,05/03/2021,Sp Lisbon,Santa Clara,1,0,2,1,1,1
191,06/03/2021,Portimonense,Tondela,1,1,3,0,2,-1
192,06/03/2021,Gil Vicente,Porto,1,2,0,2,-1,0
193,06/03/2021,Boavista,Famalicao,1,1,3,0,2,-1
194,07/03/2021,Maritimo,Moreirense,1,1,0,2,-1,1
195,07/03/2021,Rio Ave,Farense,1,1,2,0,1,-1
196,08/03/2021,Belenenses,Benfica,0,1,0,3,0,2
197,09/03/2021,Sp Braga,Guimaraes,2,1,3,0,1,-1
198,12/03/2021,Nacional,Maritimo,1,0,1,2,0,2
199,13/03/2021,Farense,Belenenses,1,0,0,1,-1,1
200,13/03/2021,Benfica,Boavista,2,0,2,0,0,0
201,13/03/2021,Santa Clara,Portimonense,1,0,2,0,1,0
202,13/03/2021,Tondela,Sp Lisbon,0,2,0,1,0,-1
203,14/03/2021,Moreirense,Rio Ave,1,1,1,1,0,0
204,14/03/2021,Guimaraes,Gil Vicente,1,0,2,4,1,4
205,14/03/2021,Porto,Pacos Ferreira,2,0,2,0,0,0
206,15/03/2021,Famalicao,Sp Braga,1,2,2,2,1,0
207,19/03/2021,Gil Vicente,Nacional,1,1,2,0,1,-1
208,20/03/2021,Pacos Ferreira,Moreirense,1,1,3,0,2,-1
209,20/03/2021,Santa Clara,Tondela,1,1,1,1,0,0
210,20/03/2021,Portimonense,Porto,1,2,1,2,0,0
211,20/03/2021,Sp Lisbon,Guimaraes,2,0,1,0,-1,0
212,21/03/2021,Rio Ave,Belenenses,1,0,0,0,-1,0
213,21/03/2021,Boavista,Farense,1,1,0,1,-1,0
214,21/03/2021,Maritimo,Famalicao,1,1,0,4,-1,3
215,21/03/2021,Sp Braga,Benfica,1,1,0,2,-1,1
216,02/04/2021,Nacional,Portimonense,1,1,1,5,0,4
217,03/04/2021,Rio Ave,Gil Vicente,1,1,0,2,-1,1
218,03/04/2021,Porto,Santa Clara,2,0,2,1,0,1
219,04/04/2021,Belenenses,Boavista,0,0,0,2,0,2
220,04/04/2021,Guimaraes,Tondela,1,1,1,2,0,1
221,04/04/2021,Famalicao,Pacos Ferreira,1,1,2,0,1,-1
222,05/04/2021,Farense,Sp Braga,1,1,1,2,0,1
223,05/04/2021,Benfica,Maritimo,2,0,1,0,-1,0
224,05/04/2021,Moreirense,Sp Lisbon,0,1,1,1,1,0
225,09/04/2021,Portimonense,Guimaraes,1,1,3,0,2,-1
226,10/04/2021,Maritimo,Farense,1,1,1,0,0,-1
227,10/04/2021,Boavista,Rio Ave,1,1,3,3,2,2
228,10/04/2021,Tondela,Porto,0,2,0,2,0,0
229,10/04/2021,Pacos Ferreira,Benfica,0,1,0,5,0,4
230,11/04/2021,Gil Vicente,Moreirense,1,1,1,2,0,1
231,11/04/2021,Santa Clara,Nacional,1,1,5,1,4,0
232,11/04/2021,Sp Braga,Belenenses,2,0,1,1,-1,1
233,11/04/2021,Sp Lisbon,Famalicao,2,0,1,1,-1,1
234,16/04/2021,Boavista,Pacos Ferreira,1,1,2,0,1,-1
235,16/04/2021,Farense,Sp Lisbon,0,1,0,1,0,0
236,17/04/2021,Guimaraes,Santa Clara,1,1,1,0,0,-1
237,17/04/2021,Moreirense,Tondela,1,1,2,3,1,2
238,17/04/2021,Belenenses,Maritimo,0,0,2,0,2,0
239,17/04/2021,Benfica,Gil Vicente,2,0,1,2,-1,2
240,17/04/2021,Rio Ave,Sp Braga,1,1,0,0,-1,-1
241,18/04/2021,Famalicao,Portimonense,1,1,0,1,-1,0
242,18/04/2021,Nacional,Porto,0,2,0,1,0,-1
243,20/04/2021,Pacos Ferreira,Farense,1,1,0,2,-1,1
244,21/04/2021,Santa Clara,Moreirense,1,1,0,0,-1,-1
245,21/04/2021,Maritimo,Rio Ave,1,1,1,0,0,-1
246,21/04/2021,Sp Braga,Boavista,2,1,2,1,0,0
247,21/04/2021,Sp Lisbon,Belenenses,1,0,2,2,1,2
248,22/04/2021,Tondela,Nacional,1,1,2,1,1,0
249,22/04/2021,Gil Vicente,Famalicao,2,1,0,3,-2,2
250,22/04/2021,Portimonense,Benfica,1,1,1,5,0,4
251,22/04/2021,Porto,Guimaraes,3,0,1,0,-2,0
252,25/04/2021,Boavista,Maritimo,1,0,0,1,-1,1
253,25/04/2021,Rio Ave,Pacos Ferreira,1,1,1,1,0,0
254,25/04/2021,Sp Braga,Sp Lisbon,1,1,0,1,-1,0
255,26/04/2021,Belenenses,Gil Vicente,1,1,2,1,1,0
256,26/04/2021,Benfica,Santa Clara,2,0,2,1,0,1
257,26/04/2021,Famalicao,Tondela,1,1,2,2,1,1
258,26/04/2021,Nacional,Guimaraes,1,1,1,0,0,-1
259,26/04/2021,Moreirense,Porto,0,2,1,1,1,-1
260,27/04/2021,Farense,Portimonense,1,1,1,1,0,0
261,29/04/2021,Maritimo,Sp Braga,1,1,1,0,0,-1
262,30/04/2021,Pacos Ferreira,Belenenses,0,1,1,0,1,-1
263,30/04/2021,Guimaraes,Moreirense,1,1,2,0,1,-1
264,30/04/2021,Tondela,Benfica,0,2,0,2,0,0
265,30/04/2021,Porto,Famalicao,3,0,3,2,0,2
266,01/05/2021,Gil Vicente,Farense,1,1,0,0,-1,-1
267,01/05/2021,Portimonense,Rio Ave,1,1,0,0,-1,-1
268,01/05/2021,Santa Clara,Boavista,1,1,3,3,2,2
269,01/05/2021,Sp Lisbon,Nacional,2,0,2,0,0,0
270,05/05/2021,Maritimo,Gil Vicente,1,1,0,1,-1,0
271,05/05/2021,Sp Braga,Pacos Ferreira,2,1,1,1,-1,0
272,05/05/2021,Rio Ave,Sp Lisbon,0,1,0,2,0,1
273,06/05/2021,Moreirense,Nacional,1,1,2,2,1,1
274,06/05/2021,Belenenses,Portimonense,0,1,1,0,1,-1
275,06/05/2021,Benfica,Porto,1,1,1,1,0,0
276,06/05/2021,Farense,Guimaraes,1,1,2,2,1,1
277,07/05/2021,Famalicao,Santa Clara,1,1,1,0,0,-1
278,07/05/2021,Boavista,Tondela,1,1,1,1,0,0
279,09/05/2021,Pacos Ferreira,Maritimo,1,0,1,1,0,1
280,09/05/2021,Gil Vicente,Sp Braga,1,1,1,1,0,0
281,10/05/2021,Portimonense,Moreirense,1,1,1,2,0,1
282,10/05/2021,Porto,Farense,2,0,5,1,3,1
283,11/05/2021,Santa Clara,Rio Ave,1,1,1,0,0,-1
284,11/05/2021,Tondela,Belenenses,0,1,1,3,1,2
285,11/05/2021,Nacional,Benfica,0,2,1,3,1,1
286,11/05/2021,Sp Lisbon,Boavista,2,0,1,0,-1,0
287,12/05/2021,Guimaraes,Famalicao,1,1,1,2,0,1
288,14/05/2021,Pacos Ferreira,Gil Vicente,1,1,0,2,-1,1
289,14/05/2021,Sp Braga,Moreirense,2,1,2,1,0,0
290,15/05/2021,Boavista,Portimonense,1,1,1,0,0,-1
291,15/05/2021,Farense,Tondela,1,1,1,0,0,-1
292,15/05/2021,Benfica,Sp Lisbon,1,1,4,3,3,2
293,15/05/2021,Rio Ave,Porto,0,1,0,3,0,2
294,16/05/2021,Famalicao,Nacional,2,1,3,0,1,-1
295,16/05/2021,Belenenses,Santa Clara,0,1,0,2,0,1
296,16/05/2021,Maritimo,Guimaraes,1,1,0,0,-1,-1
297,18/05/2021,Tondela,Pacos Ferreira,1,1,2,3,1,2
298,19/05/2021,Porto,Belenenses,3,0,4,0,1,0
299,19/05/2021,Gil Vicente,Boavista,1,1,1,2,0,1
300,19/05/2021,Guimaraes,Benfica,1,2,1,3,0,1
301,19/05/2021,Moreirense,Famalicao,1,1,3,0,2,-1
302,19/05/2021,Nacional,Rio Ave,1,1,1,2,0,1
303,19/05/2021,Portimonense,Sp Braga,1,1,0,0,-1,-1
304,19/05/2021,Santa Clara,Farense,1,1,4,0,3,-1
305,19/05/2021,Sp Lisbon,Maritimo,1,0,5,1,4,1
